#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# U.S. Geological Survey, National Water Information System",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Surface water measurements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Retrieved: 2018-12-11 20:47:55 EST     (sdww01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Further descriptions of the columns and codes used can be found at:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# https://help.waterdata.usgs.gov/output-formats#streamflow_measurement_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#  USGS 02322500 SANTA FE RIVER NEAR FORT WHITE, FLA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
agency_cd,site_no,measurement_nu,measurement_dt,tz_cd,q_meas_used_fg,party_nm,site_visit_coll_agency_cd,gage_height_va,discharge_va,measured_rating_diff,gage_va_change,gage_va_time,control_type_cd,discharge_cd,chan_nu,chan_name,meas_type,streamflow_method,velocity_method,chan_discharge,chan_width,chan_area,chan_velocity,chan_stability,chan_material,chan_evenness,long_vel_desc,horz_vel_desc,vert_vel_desc,chan_loc_cd,chan_loc_dist
5s,15s,6s,19d,12s,1s,12s,5s,12s,12s,12s,7s,6s,21s,15s,11n,64s,4s,5s,5s,14s,14s,14s,14s,4s,4s,4s,12s,9s,12s,7s,14s
USGS,2322500,523,2/8/1991 14:45,EST,Yes,GTL/BAK,USGS,3.42,952,Poor,0.02,1,,MEAS,1,Imported Channel 1,CRAN,unspe,unkno,952,238,2030,0.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,524,4/2/1991 11:15,EST,Yes,GTL,USGS,4.63,2100,Poor,,,,MEAS,1,Imported Channel 1,CRAN,unspe,unkno,2100,258,2300,0.91,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,525,6/5/1991 11:55,EDT,Yes,GTL/IJK,USGS,1.79,1840,Fair,-0.01,2,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1840,147,1870,0.98,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,526,8/1/1991 11:05,EDT,Yes,GTL/IJK,USGS,2.26,2120,Fair,0,1.3,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,2120,150,2250,0.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,527,10/8/1991 12:10,EDT,Yes,GTL/DP,USGS,1.58,1840,Fair,0.01,1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1840,168,962,1.91,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,528,11/13/1991 10:20,EST,Yes,GTL/RR,USGS,0.87,1200,Good,0,1.1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1200,136,716,1.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,529,2/12/1992 11:40,EST,Yes,GTL/DP,USGS,0.84,1070,Fair,-0.01,1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1070,136,700,1.53,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,530,4/23/1992 11:15,EDT,Yes,GTL/DP,USGS,1.12,1280,Fair,0.01,1.5,DebrisLight,MEAS,1,Imported Channel 1,CRAN,unspe,unkno,1280,137,760,1.68,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,531,6/8/1992 15:30,EDT,Yes,GTL,USGS,0.72,912,Good,0,0.9,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,912,130,682,1.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,532,8/3/1992 13:00,EDT,Yes,GTL/DP,USGS,1.23,1370,Good,0,1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1370,137,758,1.81,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,533,10/5/1992 14:40,EDT,Yes,GTL,USGS,3.9,3260,Fair,,,,MEAS,1,Imported Channel 1,CRAN,unspe,unkno,3260,224,1680,1.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,534,12/7/1992 11:15,EST,Yes,GTL/DP,USGS,1.19,1360,Good,-0.01,1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1360,140,761,1.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,535,2/1/1993 12:10,EST,Yes,GTL/DP,USGS,2.22,1660,Good,-0.01,2.3,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1660,146,904,1.84,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,536,3/22/1993 12:10,EST,Yes,GTL/DP,USGS,2.09,1860,Fair,0,1,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1860,145,936,1.99,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,537,5/21/1993 10:42,EDT,Yes,GTL/DP,USGS,0.95,1120,Good,0,1.2,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1120,142,705,1.59,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,538,7/15/1993 10:24,EDT,Yes,GTL/DP,USGS,0.91,1030,Good,-0.01,1.1,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1030,142,691,1.49,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,539,9/16/1993 10:24,EDT,Yes,GTL/DM,USGS,0.66,866,Good,0,1.2,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,866,135,668,1.3,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,540,11/1/1993 12:24,EST,Yes,GTL,USGS,0.58,761,Good,0,1.4,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,761,137,642,1.18,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,541,1/12/1994 12:12,EST,Yes,GTL/DP,USGS,0.86,1080,Good,0,1.1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1080,137,698,1.55,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,542,3/24/1994 10:35,EST,Yes,GTL/DP,USGS,1.25,1190,Good,0,1.1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1190,139,743,1.6,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,543,5/24/1994 13:35,EDT,Yes,PEM/LLB,USGS,0.71,918,Good,0,0.9,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,918,133,693,1.32,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,544,7/26/1994 9:50,EDT,Yes,AEA/LAS,USGS,0.96,1020,Good,0,1.2,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1020,140,696,1.47,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,545,10/18/1994 14:00,EDT,Yes,PEM,USGS,3.79,2460,Good,0,0.9,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,2460,161,1140,2.16,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,546,1/5/1995 12:50,EST,Yes,LLB,USGS,0.8,1060,Fair,0,1.2,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1060,146,674,1.58,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,547,2/24/1995 12:00,EST,Yes,JDG,USGS,1.2,1060,Good,0,1.2,Unspecifed,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1060,147,698,1.52,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,548,5/4/1995 11:00,EDT,Yes,GBD/AEA,USGS,1.04,1100,Good,0,1,VegetationLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1100,141,675,1.63,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,549,7/20/1995 10:45,EDT,Yes,GBD,USGS,1.25,1190,Fair,0,0.9,VegetationLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1190,140,736,1.62,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,550,9/8/1995 12:25,EDT,Yes,GBD,USGS,1.66,1550,Good,0,0.9,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1550,143,752,2.06,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,551,12/6/1995 11:10,EST,Yes,DMS/GBD,USGS,0.76,854,Good,0,0.8,VegetationLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,854,137,596,1.43,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,552,1/25/1996 12:45,EST,Yes,DMS/GBD,USGS,0.74,940,Fair,0,0.9,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,940,137,671,1.4,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,553,4/5/1996 13:15,EST,Yes,GBD,USGS,1.97,1730,Fair,0,1.1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1730,139,788,2.2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,554,6/21/1996 10:40,EDT,Yes,GBD,USGS,1.03,1120,Good,-0.01,1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1120,144,672,1.67,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,555,8/16/1996 12:30,EDT,Yes,GBD,USGS,1.4,1290,Fair,0,0.8,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1290,146,687,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,556,10/18/1996 11:31,EDT,Yes,DMS/APG,USGS,3.39,2500,Good,-0.01,0.3,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,2500,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,557,12/16/1996 14:15,EST,Yes,GBD,USGS,1.25,1170,Good,0,0.9,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1170,144,662,1.77,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,558,2/5/1997 12:00,EST,Yes,GBD,USGS,1.26,1300,Good,0,0.9,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1300,145,712,1.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,559,4/21/1997 13:55,EDT,Yes,GBD,USGS,0.91,980,Good,0,0.8,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,980,138,669,1.46,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,560,5/19/1997 14:35,EDT,Yes,GBD/JDG,USGS,1.76,1560,Good,0,0.6,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1560,143,774,2.02,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,561,5/23/1997 12:20,EDT,Yes,JDG,USGS,1.56,1460,Good,0,1.2,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1460,145,816,1.79,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,562,10/9/1997 10:30,EDT,Yes,KAK/GBD,USGS,0.87,922,Good,0,1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,922,130,642,1.44,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,563,1/21/1998 11:51,EST,Yes,GBD/KAK,USGS,2.73,1710,Good,0,0.2,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1710,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,564,2/21/1998 10:28,EST,Yes,DMS/GBD,USGS,10.61,9210,Good,0.01,0.3,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,9210,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,565,2/23/1998 14:22,EST,Yes,DMS/GBD,USGS,11.05,8700,Good,0,0.3,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,8700,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,566,4/29/1998 16:11,EDT,Yes,GBD/KAK,USGS,2.72,2050,Good,0,0.2,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,2050,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,567,6/10/1998 13:42,EDT,Yes,KAK/GBD,USGS,1.43,1400,Fair,0,,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1400,147,705,1.99,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,568,8/13/1998 14:25,EDT,Yes,GBD,USGS,1.81,1530,Good,0,1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1530,140,814,1.88,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,569,10/28/1998 13:28,EST,Yes,GBD/KAK,USGS,2.03,1810,Good,0,0.1,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1810,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,570,4/20/1999 11:06,EDT,Yes,KAK/GBD,USGS,1.16,933,Poor,0,0.3,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,933,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,571,6/22/1999 14:48,EDT,Yes,KAK/JAS,USGS,1.18,736,Fair,0,0.2,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,736,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,572,8/19/1999 11:37,EDT,Yes,GBD,USGS,1.28,806,Good,0,0.2,VegetationLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,806,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,573,9/28/1999 11:18,EDT,Yes,JDG,USGS,1.14,877,Good,-0.01,1.1,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,877,143,751,1.17,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,574,1/18/2000 15:25,EST,Yes,GBD,USGS,0.7,696,Good,0,0.2,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,696,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,575,2/29/2000 12:12,EST,Yes,GBD,USGS,0.69,660,Good,0,0.2,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,660,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,576,4/25/2000 13:46,EDT,Yes,GBD,USGS,0.73,626,Good,0,0.2,VegetationLight,UNSP,1,Imported Channel 1,BOAT,unspe,unkno,626,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,577,6/14/2000,,Yes,GBD,USGS,0.65,624,Good,0,0.2,VegetationLight,UNSP,1,Imported Channel 1,BOAT,unspe,unkno,624,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,578,8/1/2000 10:27,EDT,Yes,DCG/GBD,USGS,0.72,760,Good,0,0.3,Clear,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,760,,608,1.42,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,579,11/6/2000 15:26,EST,Yes,GBD,USGS,0.5,731,Good,0,0.2,VegetationLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,731,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,580,2/2/2001 12:04,EST,Yes,DMS/DCG,USGS,0.38,437,Poor,0,0.5,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,437,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,581,5/8/2001 16:51,EDT,Yes,DMS/DCG,USGS,0.37,554,Fair,0,0.4,,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,554,,1500,0.34,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,582,8/23/2001 11:09,EDT,Yes,DMS,USGS,0.94,663,Fair,0,1,DebrisHeavy,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,663,,1760,0.36,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,583,10/26/2001 8:12,EDT,Yes,DMS,USGS,0.52,701,Fair,0,0.6,DebrisModerate,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,701,,1450,0.5,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,584,1/9/2002 15:28,EST,Yes,DMS/RBS,USGS,0.29,543,Fair,0,0.5,DebrisLight,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,543,,1540,0.4,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,585,6/4/2002 12:40,EDT,Yes,DMS,USGS,0.48,419,Poor,0,0.6,DebrisHeavy,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,419,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,586,8/13/2002 11:58,EDT,Yes,DBD/RBS,USGS,0.5,526,Poor,,,DebrisHeavy,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,526,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,587,10/31/2002 8:53,EST,Yes,DBD/RBS,USGS,0.21,682,Poor,0,0.2,DebrisHeavy,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,682,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,588,1/15/2003 11:40,EST,Yes,DBD/RBS,USGS,0.89,1060,Fair,0,0.1,DebrisModerate,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,1060,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,589,3/20/2003 8:33,EST,Yes,DBD/RBS,USGS,5.57,3330,Fair,0,0.4,DebrisModerate,MEAS,1,Imported Channel 1,BOAT,unspe,unkno,3330,,,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,590,5/22/2003 9:14,EDT,Yes,DBD/RBS,USGS,0.72,954,Fair,0,0.4,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,954,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,591,7/24/2003 11:09,EDT,Yes,DBD/RBS,USGS,1.16,1270,Fair,0,0.1,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1270,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,592,10/20/2003 13:11,EDT,Yes,DBD/RBS,USGS,1.04,1290,Fair,0,0.2,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1290,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,593,12/18/2003 8:35,EST,Yes,DBD,USGS,0.56,903,Good,0,0.3,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,903,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,594,5/19/2004 8:17,EDT,Yes,DBD/RBS,USGS,0.47,751,Fair,0,0.3,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,751,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,595,7/29/2004 8:18,EDT,Yes,DBD/RBS,USGS,0.59,772,Good,0,0.3,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,772,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,596,10/19/2004 8:10,EDT,Yes,DBD/RBS,USGS,6.46,3420,Good,0,0.1,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,3420,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,597,12/7/2004 8:10,EST,Yes,DBD/RBS,USGS,1.87,1760,Good,0,0.2,DebrisModerate,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1760,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,598,4/27/2005 8:05,EDT,Yes,DBD/RBS,USGS,4.7,2380,Fair,0,0.3,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,2380,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,599,6/21/2005 10:30,EDT,Yes,DBD/RBS,USGS,2.27,1850,Fair,0,0.3,DebrisModerate,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1850,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,600,8/11/2005 8:35,EDT,Yes,DBD/RBS,USGS,2.22,1890,Good,0,0.1,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1890,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,601,10/4/2005 8:35,EDT,Yes,DBD/RBS,USGS,0.98,1250,Good,0,0.2,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1250,0,0,0,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,602,1/24/2006 10:21,EST,Yes,DBD/RBS,USGS,1.55,1710,Good,0,0.2,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1710,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,603,4/5/2006 10:23,EDT,Yes,DBD/RBS,USGS,0.94,1220,Fair,0,0.1,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,1220,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,604,6/8/2006 10:47,EDT,Yes,DBD/RBS,USGS,0.65,969,Good,0,0.2,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,969,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,605,9/6/2006 10:24,EDT,Yes,DBD/RBS,USGS,0.46,849,Fair,0,0.3,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,849,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,606,11/14/2006 10:31,EST,Yes,DBD/RBS,USGS,0.34,756,Good,0,0.3,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,756,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,607,6/15/2007 10:20,EDT,Yes,JDG,USGS,0.23,619,Good,0,0.8,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,619,148,746,0.83,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,608,8/1/2007 10:01,EDT,Yes,JDG,USGS,0.16,595,Good,0,0.9,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,595,131,592,1.01,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,609,9/20/2007 13:36,EDT,Yes,JDG,USGS,0.13,639,Good,0,0.9,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,639,133,592,1.08,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,610,10/23/2007 10:57,EDT,Yes,JDG,USGS,0.3,748,Good,0,0.8,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,748,135,608,1.23,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,611,12/18/2007 14:01,EST,Yes,JDG,USGS,0.06,582,Good,0,0.6,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,582,131,561,1.04,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,612,4/23/2008 14:17,EDT,Yes,JDG,USGS,0.4,700,Good,0,1.2,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,700,133,613,1.14,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,613,6/5/2008 16:37,EDT,Yes,JDG,USGS,0.25,544,Good,0,0.9,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,544,130,582,0.94,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,614,6/5/2008 17:26,EDT,Yes,JDG,USGS,0.24,564,Good,0,0.4,Clear,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,564,142,605,0.93,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,615,8/26/2008 17:44,EDT,Yes,JDG,USGS,3.1,2240,Good,0.02,0.5,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,2240,154,1020,2.2,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,616,8/27/2008 16:27,EDT,Yes,JDG,USGS,3.88,2780,Fair,0.01,0.5,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,2780,176,1680,1.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,617,8/27/2008 17:02,EDT,Yes,JDG,USGS,3.89,2870,Fair,0.01,0.5,DebrisLight,MEAS,1,Imported Channel 1,UNSP,QADCP,VADCP,2870,180,1730,1.66,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,618,9/26/2008 9:34,EDT,Yes,ELR/DBD,USGS,0.8,1030,Good,0,0.3,,UNSP,1,Imported Channel 1,MBOT,QADCP,VADCP,1030,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,619,10/29/2008 10:36,EDT,Yes,ELR/DBD,USGS,0.36,764,Good,-0.01,0.3,,UNSP,1,Imported Channel 1,MBOT,QADCP,VADCP,764,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
USGS,2322500,620,3/12/2009 13:44,EDT,Yes,ELR/DBD,USGS,0.37,621,Unspecified,,,,UNSP,1,Imported Channel 1,UNSP,other,,621,,,,UNSP,UNSP,UNSP,unkn,UNSP,UNSP,UNSP,
